id,income
50099,39175.60574143951
50100,43778.19358551884
50101,39573.5648285413
50102,47876.640617952944
50103,42698.8759937166
50104,39175.60574143951
50105,43801.211818988224
50106,47579.09028948294
50107,40463.151483522895
50108,81115.12578925997
50109,61231.98762538141
50110,69971.41333135878
50111,46506.27827027395
50112,39877.86200476821
50113,63866.51149573302
50114,45089.9529876947
50115,44930.719924947945
50116,43193.404181902326
50117,53614.33934239039
50118,48042.39507384546
50119,41749.37337908278
50120,53199.23163254082
50121,39354.647695667176
50122,46486.833452831204
50123,51493.44342017926
50124,39175.60574143951
50125,48480.42469334412
50126,57043.82177545545
50127,40849.61789905053
50128,39338.43689506591
50129,46051.199426628664
50130,43501.18755942478
50131,41600.276761594185
50132,39175.60574143951
50133,42904.23734114009
50134,44874.13692880415
50135,39397.86383880844
50136,44511.81242909672
50137,39295.75976878396
50138,44104.37242367573
50139,49809.331426184384
50140,88269.47813106324
50141,39795.981094832365
50142,63898.09286236961
50143,47864.00570645179
50144,39175.60574143951
50145,39175.60574143951
50146,39175.60574143951
50147,47686.518646920136
50148,51053.216034865916
50149,39175.60574143951
50150,64511.704256509154
50151,41866.76162909315
50152,54430.661632787764
50153,51322.160784449734
50154,58083.73428782956
50155,39236.811856961576
50156,46161.99027575648
50157,59280.8834654342
50158,44597.23388036141
50159,39557.426655085765
50160,40267.39184458829
50161,48275.402171860136
50162,48816.145394647945
50163,39175.60574143951
50164,39492.6912440756
50165,54478.201462398945
50166,39206.042694746175
50167,39189.49759525378
50168,51289.21618599682
50169,53131.616363713474
50170,39691.95092525536
50171,49138.1745061831
50172,42547.30545374295
50173,40652.635867137
50174,39175.60574143951
50175,42364.23581281103
50176,42696.55109917024
50177,44296.42772588499
50178,49025.44651875695
50179,49913.22801215792
50180,45096.74152098244
50181,54229.42170621925
50182,40363.51227527733
50183,58713.90028543194
50184,49548.17623882553
50185,39856.018085119176
50186,70271.17654123649
50187,39266.36229685446
50188,39717.75503524689
50189,39175.60574143951
50190,39175.60574143951
50191,39719.17906680409
50192,46373.505187895236
50193,42370.68918712648
50194,39220.46820929019
50195,55481.24066676802
50196,39659.29805085476
50197,39175.60574143951
50198,42834.071481105486
50199,41241.724710016024
50200,39175.60574143951
50201,90695.79080936681
50202,43922.00424628664
50203,64537.98144145341
50204,47522.11436953333
50205,39175.60574143951
50206,39259.042154207666
50207,39746.18677886358
50208,39994.90471532299
50209,39175.60574143951
50210,39175.60574143951
50211,39531.058747767165
50212,39359.88158354748
50213,39175.60574143951
50214,39312.05209213627
50215,41050.3022508933
50216,43191.40867728639
50217,77517.935212112
50218,39175.60574143951
50219,82029.54360380187
50220,46540.89146769847
50221,40585.81448845168
50222,40768.8398356609
50223,40991.639434055745
50224,39175.60574143951
50225,39586.14123197564
50226,42854.74113291653
50227,78069.41914234305
50228,39175.60574143951
50229,52572.377526575976
50230,47262.35948073859
50231,42900.5210124598
50232,76738.85237971213
50233,50935.182057667305
50234,43850.362827106816
50235,45548.6262103579
50236,39272.42398035493
50237,42024.95572736395
50238,39175.60574143951
50239,39175.60574143951
50240,39503.325330992906
50241,39339.17632448852
50242,39175.60574143951
50243,39483.25479953199
50244,42540.03128802961
50245,66229.70745538102
50246,40366.83135931566
50247,53429.00350354095
50248,64002.92085471866
50249,47142.96090554598
50250,39178.106275126076
50251,55813.1339695955
50252,39289.859327677
50253,39175.60574143951
50254,48551.28911024402
50255,57294.28293124477
50256,39175.60574143951
50257,64750.4138400781
50258,45062.5664107784
50259,46568.58763069722
50260,40525.49713753538
50261,47271.34844024849
50262,40019.68772261281
50263,39360.62041717382
50264,41241.90250906757
50265,41228.44821971793
50266,43547.06023688488
50267,40207.40187675331
50268,40432.36603119787
50269,48902.73585569313
50270,45274.58933894521
50271,51769.89895003216
50272,47164.71051809822
50273,39176.439252668366
50274,39461.55907146593
50275,39556.76580133917
50276,46367.31310549347
50277,42945.20180454832
50278,48317.84408687118
50279,39248.309265947784
50280,39175.60574143951
50281,43249.43052411083
50282,40124.32292339346
50283,39825.8069907382
50284,44187.44554535928
50285,39764.050140701176
50286,52780.76681208487
50287,39175.60574143951
50288,48102.99611907275
50289,41992.49146274663
50290,39175.60574143951
50291,43578.73163053898
50292,47936.461200039914
50293,59285.63562530241
50294,39175.60574143951
50295,39414.58567538378
50296,40661.72391080605
50297,47377.69911159185
50298,39252.9682584976
50299,56024.548399406165
50300,53561.903375089
50301,41148.53950411597
50302,41091.670924020706
50303,72061.06056282687
50304,54782.41748273745
50305,44623.65004315048
50306,64159.72190056328
50307,39918.82522964501
50308,40123.878588578154
50309,47249.87930297534
50310,60666.83193521447
50311,39242.91516226606
50312,39175.60574143951
50313,50914.832580125556
50314,50728.501641440394
50315,39680.59432719178
50316,40958.44897888471
50317,44583.60266771272
50318,46080.903592380535
50319,49158.45034864501
50320,43863.08834381687
50321,49749.8754487366
50322,39406.74055753077
50323,39173.43123218818
50324,40584.07931048967
50325,39175.60574143951
50326,39175.60574143951
50327,54080.04594585459
50328,41997.81428696924
50329,40928.77825070639
50330,39444.6065991014
50331,39640.441516229286
50332,74460.93488277968
50333,74187.5503033947
50334,39175.60574143951
50335,103737.49012567822
50336,39900.15079873571
50337,58762.306227768575
50338,56448.11712724806
50339,39175.60574143951
50340,39387.68946426672
50341,53477.18469414212
50342,39322.07994858303
50343,42337.22452140476
50344,56366.32800892558
50345,41753.49013041803
50346,47017.62317471877
50347,39175.60574143951
50348,54548.5164192434
50349,39175.60574143951
50350,57279.15252575252
50351,39175.60574143951
50352,55100.88337744208
50353,39873.19346056882
50354,40419.722438342105
50355,40442.13783972025
50356,50610.845694448144
50357,39283.29767068042
50358,56427.91984255634
50359,88418.43809338371
50360,44995.377783724754
50361,47788.188065270915
50362,43932.928205868244
50363,48357.070462021045
50364,49020.77232493188
50365,44734.39357675532
50366,42051.242136268855
50367,43950.82415046541
50368,46680.866611484846
50369,55756.113337179944
50370,45278.73720896895
50371,41479.734679757545
50372,48800.76141615698
50373,39481.67722047438
50374,40469.8869410686
50375,45166.67000188941
50376,46603.74421005859
50377,69084.00778383741
50378,52874.0231705197
50379,41204.526580872756
50380,66240.50888136038
50381,44296.2038121413
50382,42913.39681462299
50383,39641.618756696414
50384,51059.07595254021
50385,40860.21549764405
50386,39175.60574143951
50387,42652.737478306335
50388,39175.60574143951
50389,39175.60574143951
50390,80312.03942901178
50391,40190.727392037494
50392,41446.234326202306
50393,40757.44098981639
50394,41955.0047495445
50395,39231.110112360075
50396,39499.995200062105
50397,40889.366519841555
50398,40222.47893003093
50399,39306.02678697421
50400,39317.08850763724
50401,71232.45296668205
50402,39175.81385317439
50403,50267.34452129208
50404,39345.89771472402
50405,49528.996328120105
50406,39175.60574143951
50407,54543.567428653885
50408,40693.93393095069
50409,50576.654592302904
50410,69938.27117405232
50411,39730.51482959735
50412,39523.52490544144
50413,39544.208306334906
50414,39182.041242062325
50415,43672.55527402723
50416,39175.60574143951
50417,40605.19543919105
50418,39175.60574143951
50419,52944.465408272285
50420,39175.60574143951
50421,40610.87218630582
50422,41160.67138352819
50423,40971.39414313085
50424,44303.82641080129
50425,40755.57313944349
50426,45698.51968512054
50427,41462.48299162434
50428,47407.747998204926
50429,39183.94085372807
50430,69140.93326616645
50431,39175.60574143951
50432,49484.747535379196
50433,58011.51494816717
50434,51079.25368171578
50435,62921.87319644411
50436,44334.217819088335
50437,39224.394647158
50438,39751.84837940367
50439,53971.48728071439
50440,49003.92021360241
50441,39175.60574143951
50442,45786.274860188576
50443,50009.157069508445
50444,46192.31625511058
50445,39229.97707957266
50446,50330.73408701228
50447,45417.20437999147
50448,40078.01635616568
50449,39214.82197906105
50450,92777.18123046723
50451,42520.41223156718
50452,39621.294352212346
50453,52694.50527696421
50454,65023.96072974951
50455,103874.99286244383
50456,51034.014873233704
50457,40741.810919874995
50458,39285.572730694235
50459,39415.68878870198
50460,45017.14479344869
50461,56974.43488819942
50462,62350.54368786118
50463,46913.16423906467
50464,42298.37735238923
50465,45691.675590899984
50466,39847.553620028906
50467,62010.942384860646
50468,39463.74165778064
50469,42333.931840019395
50470,70586.12661274162
50471,39987.8511996685
50472,78237.5037820219
50473,40029.642508176956
50474,39689.66158041203
50475,41989.402920270586
50476,39194.74034385943
50477,41979.9616961121
50478,49191.07738177055
50479,43218.534518473956
50480,98699.2868958549
50481,40870.075417201675
50482,45243.852920412864
50483,58657.686218420844
50484,41848.308990076126
50485,124962.34658746401
50486,42517.25966618007
50487,41989.446978158536
50488,51204.36077896267
50489,43380.25347854632
50490,43290.10726309087
50491,39520.55976181452
50492,39947.02142206417
50493,39292.6484519943
50494,43920.66338931462
50495,42586.097512292465
50496,47437.5772951645
50497,39572.618869857244
50498,61258.73722968837
50499,42648.28116854853
50500,39259.164215780824
50501,58648.05750256781
50502,58996.4426748337
50503,43747.61756367401
50504,44202.3109565822
50505,41514.195554556754
50506,51264.98625667603
50507,44642.91237257542
50508,75021.79323693714
50509,55232.27980239654
50510,48754.83618984014
50511,39175.60574143951
50512,46766.127616946
50513,39331.85052683201
50514,39824.69167769913
50515,46407.09128495938
50516,40243.63015266279
50517,39337.35422182647
50518,52296.29622594865
50519,44168.50254972146
50520,39902.41313322149
50521,39175.60574143951
50522,70284.74330780533
50523,49050.750485150755
50524,57551.25462143752
50525,40675.67882511555
50526,39175.60574143951
50527,83520.52649980842
50528,42179.48021231354
50529,51242.192593910535
50530,40867.67556094816
50531,39208.20221728631
50532,45667.494875851466
50533,41258.61912736192
50534,39175.60574143951
50535,45006.331664310776
50536,39623.320724496196
50537,39175.60574143951
50538,75870.40439378988
50539,50391.03721686734
50540,66937.40544466296
50541,39185.25775070285
50542,42940.567943269794
50543,41266.47586676176
50544,46437.86316239132
50545,48609.088971749596
50546,54993.75526858316
50547,39694.86891658882
50548,39813.94335251822
50549,71886.00807015957
50550,57429.5003724094
50551,44730.841515580425
50552,47752.30752234303
50553,49621.89299010857
50554,60456.884549503826
50555,39175.60574143951
50556,40126.73054612231
50557,39763.33965325167
50558,42969.59313628257
50559,53380.158001325944
50560,52806.88506698508
50561,39233.867903605365
50562,39175.60574143951
50563,39175.60574143951
50564,93926.92450958223
50565,50176.560943022385
50566,62962.51703136044
50567,52728.668199247346
50568,65086.50263511531
50569,39276.05400590226
50570,41975.263598383106
50571,44787.09524349529
50572,39200.374308828475
50573,88476.13802966152
50574,39084.746040238926
50575,47636.2259381014
50576,76455.47231217116
50577,39244.420955326466
50578,53082.59670945533
50579,42153.20420457253
50580,39187.27059043022
50581,39486.36106382606
50582,51490.035041818264
50583,42788.573576258095
50584,40918.945098083124
50585,39205.913381752136
50586,42425.18870622553
50587,47308.65648317657
50588,39524.024786724076
50589,46002.00486017939
50590,51777.52794951439
50591,55156.74713226233
50592,51973.67773147936
50593,49497.58750360766
50594,39819.917303364746
50595,48313.71002970924
50596,58500.09273218473
50597,39938.161439046184
50598,39235.97644384303
50599,49363.75346736546
50600,40475.91179053457
50601,39175.60574143951
50602,65557.26333632162
50603,51754.40748780509
50604,40286.61831043036
50605,41410.507017219104
50606,48208.10582525355
50607,41820.66938894792
50608,51030.15595960284
50609,39175.60574143951
50610,89771.73364020164
50611,65585.91651187975
50612,45437.876303690726
50613,39396.46418551618
50614,42495.8509833267
50615,56558.56161180869
50616,39406.429733042416
50617,52000.47182461049
50618,58074.53168985799
50619,39219.72621566783
50620,39175.60574143951
50621,39179.803489403785
50622,47316.791533852884
50623,47042.80603928773
50624,68959.98303042172
50625,39175.60574143951
50626,39255.759495123566
50627,61129.93661526533
50628,40203.91277531173
50629,41382.27077272637
50630,41381.75639579726
50631,43411.237075623576
50632,40842.53865475906
50633,39175.60574143951
50634,79062.32859589937
50635,61598.812404628094
50636,51591.16068289271
50637,44445.400552890336
50638,63189.66125698302
50639,39255.6463839601
50640,39009.31886516544
50641,58512.31821797251
50642,40774.67056289213
50643,42057.00858013017
50644,79874.64361147038
50645,100398.71555283257
50646,40018.514938896085
50647,39518.71093847962
50648,39175.60574143951
50649,56222.344119317735
50650,39449.55309865684
50651,39231.326398104975
50652,38989.23151329872
50653,44892.68432436046
50654,41292.90173201579
50655,47084.920392978995
50656,39175.60574143951
50657,52174.193728089915
50658,47090.36403144393
50659,55069.30270400342
50660,39409.691162549076
50661,44737.299060308345
50662,45882.93326645081
50663,47409.32002806172
50664,74186.33136734349
50665,42282.37855132849
50666,49196.34400525822
50667,55312.62009304707
50668,39175.60574143951
50669,39175.60574143951
50670,64263.22029631918
50671,41350.43160426556
50672,39999.60954864736
50673,50383.09037004764
50674,44916.84250793761
50675,43272.140577849364
50676,55155.91954126433
50677,39210.33537597518
50678,44210.28290315798
50679,51431.21865277141
50680,42230.679832455935
50681,52426.57618709526
50682,39204.66967388476
50683,60925.90370915102
50684,39175.60574143951
50685,39175.60574143951
50686,42960.75637975726
50687,39251.5315604925
50688,49434.79601208622
50689,74547.05353118398
50690,40227.379039023785
50691,58559.51872993117
50692,51219.86569245199
50693,44100.39598918279
50694,43103.10484817433
50695,41120.711765375185
50696,40083.25844463859
50697,60914.32354290608
50698,39226.197076675584
50699,41089.535215848984
50700,55316.91920215015
50701,43440.79085154069
50702,53081.47424747749
50703,49354.16846834532
50704,47776.10751772164
50705,44085.7100933434
50706,39282.310217790764
50707,39333.73660211322
50708,49237.525741919184
50709,39175.60574143951
50710,56385.36333248926
50711,50260.275939144165
50712,41061.418101423755
50713,39472.50562307566
50714,41344.75186183608
50715,47404.31875137861
50716,42313.93828065073
50717,41569.79803282049
50718,66694.76899857048
50719,40013.172961761564
50720,75381.01244764142
50721,44500.44350928652
50722,41288.1300854313
50723,53267.3076670827
50724,41753.90861926145
50725,45198.0772220497
50726,39175.60574143951
50727,40002.684153458984
50728,42739.48231925117
50729,43289.62045292948
50730,43378.530964139994
50731,39175.60574143951
50732,145079.1657079689
50733,40231.76434891681
50734,51161.07565888265
50735,41328.41836805157
50736,39175.60574143951
50737,51278.65592595636
50738,40986.42051489003
50739,39522.450681163886
50740,71558.16098272237
50741,39186.88100281839
50742,42668.842450908305
50743,42091.53080328769
50744,48372.141148211296
50745,42248.17566866198
50746,44846.88008766792
50747,44947.02635091829
50748,49645.96527909321
50749,39745.11027667138
50750,39273.623524655595
50751,46996.95933351524
50752,96113.35415633237
50753,39347.94275484625
50754,46382.59690772439
50755,40411.97374375552
50756,39253.8391785617
50757,41632.90296590758
50758,42850.94023392948
50759,42449.96127128185
50760,41606.1468806039
50761,39175.60574143951
50762,54128.35376215718
50763,44749.18434605611
50764,39284.20811412657
50765,45679.762413606855
50766,40802.343243908035
50767,39997.045868816036
50768,42971.242897347765
50769,40392.378898856005
50770,43026.34892533585
50771,41160.67138352819
50772,40066.36605407967
50773,81488.99235685781
50774,41238.317457954756
50775,70285.7407393053
50776,68768.27537036734
50777,51903.198559184326
50778,68099.67273652891
50779,54413.31459336328
50780,40881.6670684507
50781,52181.62992113953
50782,39175.60574143951
50783,59746.197714889146
50784,47973.245608092235
50785,43911.646737695744
50786,50408.82888424989
50787,39330.53557080713
50788,39213.21820569915
50789,42226.88921029503
50790,40874.26528411092
50791,41545.77039153735
50792,58669.77279794777
50793,43973.99652088692
50794,43949.19092182225
50795,60211.249301298565
50796,39625.00804206728
50797,39306.53023431992
50798,39213.482437831524
50799,47845.19871618926
50800,44095.55978600243
50801,46502.21435570494
50802,40102.639462122315
50803,40036.492874385214
50804,42187.73631801714
50805,39175.60574143951
50806,53194.35582321958
50807,60251.576876864325
50808,42980.19450067194
50809,47400.44453246655
50810,42491.353414706806
50811,43790.46253588114
50812,69563.63432628207
50813,99409.84099696352
50814,42965.30350356938
50815,39483.23422541991
50816,39198.38838169491
50817,39516.40066368569
50818,39386.3015485471
50819,51173.83662610641
50820,41080.89576344656
50821,51211.58643002159
50822,41377.83655396986
50823,39230.67772343221
50824,135644.62567944088
50825,53252.41306242135
50826,47836.280277374426
50827,53507.53141036691
50828,40164.410310088926
50829,77997.198434703
50830,48605.6729947921
50831,39369.00979624384
50832,40458.859357716196
50833,73126.19026452294
50834,39277.41542710258
50835,40603.87900726645
50836,41859.86107157477
50837,49247.389739305814
50838,51450.92791883775
50839,54281.09237276057
50840,39688.788122001955
50841,40303.65228777861
50842,42387.263648213804
50843,40875.053818126704
50844,50125.95157514521
50845,48110.43150061099
50846,39679.42473459537
50847,39312.17331397271
50848,40925.68418133534
50849,42573.7832018266
50850,40990.145907780156
50851,117353.36610273985
50852,40037.28120654272
50853,39175.60574143951
50854,39175.60574143951
50855,39514.339138363575
50856,53235.00009331842
50857,39183.75308650111
50858,39398.698488570895
50859,47165.7915024257
50860,39175.60574143951
50861,41759.10772478409
50862,46061.140962862
50863,46888.628216905985
50864,39175.60574143951
50865,39721.08340166371
50866,66527.23539471191
50867,39175.60574143951
50868,47388.94908099884
50869,48083.46011529226
50870,53624.428281807595
50871,53189.18260254092
50872,39175.60574143951
50873,39331.20696153576
50874,45581.93848125661
50875,40468.46993535834
50876,112338.17931774125
50877,60497.27959419204
50878,39568.991926353934
50879,45432.699626244976
50880,40995.48164670662
50881,60099.579441268645
50882,39584.425890450344
50883,46918.426692878915
50884,46311.82767914049
50885,42057.07521513016
50886,57171.46684256612
50887,40554.776211685145
50888,39175.60574143951
50889,48343.11546725352
50890,47682.52937106684
50891,44260.3150367834
50892,50408.014669144104
50893,103987.47938557014
50894,40236.91527482627
50895,47496.704912516885
50896,69156.65907098204
50897,57469.96311941516
50898,39308.36237024169
50899,39626.48359134317
50900,78889.1374150355
50901,42259.34312647199
50902,39586.05236353894
50903,51670.731640261496
50904,42097.06133978613
50905,39655.55648526242
50906,43212.106458112896
50907,40864.665320641056
50908,57912.750736810376
50909,64113.89532589367
50910,40475.78083663949
50911,39201.261627060965
50912,48903.26233847791
50913,53405.98747226685
50914,41283.18421256347
50915,44181.57401534807
50916,44747.235111530885
50917,99181.00020018064
50918,39764.97231790623
50919,79050.8909058833
50920,44748.89543825435
50921,46018.707432112555
50922,40443.38126253132
50923,40586.94608473506
50924,68945.55480079926
50925,50329.22815325811
50926,48185.242702958916
50927,39449.30290971973
50928,39868.93082941184
50929,45442.001042979115
50930,58638.765286624504
50931,49358.42183469793
50932,42413.18352232866
50933,43878.63401961373
50934,50496.7676739344
50935,39175.60574143951
50936,46374.97744878922
50937,39210.162974571474
50938,42639.38443438565
50939,51587.75224391169
50940,39268.76256707401
50941,39175.60574143951
50942,53727.29893974001
50943,43373.71442965729
50944,56507.07135089222
50945,51835.79116407825
50946,46750.27225848495
50947,39744.07362733276
50948,39510.87466568656
50949,39455.632534722994
50950,39195.7276060604
50951,40202.774740479486
50952,50706.34216205599
50953,72238.36699624945
50954,47314.455235268615
50955,39750.17281519757
50956,45447.38568542878
50957,39175.60574143951
50958,44228.66508757844
50959,63984.40824885141
50960,39816.29187268735
50961,45791.32383614913
50962,41006.934244044096
50963,42596.45475497459
50964,63543.6703445386
50965,39236.48362731279
50966,41976.22471237219
50967,50098.14486176828
50968,57909.902266888224
50969,47281.41189138806
50970,46226.00537013951
50971,41705.36278924409
50972,40402.223983593416
50973,39175.60574143951
50974,60099.66608578674
50975,43849.123707618266
50976,39628.04941390343
50977,51837.26830560296
50978,70222.015300737
50979,42917.47576835618
50980,48156.86206881431
50981,42124.19309629813
50982,50834.072749538325
50983,39582.79812797083
50984,42128.32309914506
50985,39175.60574143951
50986,39175.60574143951
50987,67312.09760205535
50988,39255.00441594967
50989,39742.87066919478
50990,56220.443700953576
50991,74508.79886593882
50992,39322.25398736401
50993,55465.90712931095
50994,96474.69050858833
50995,39196.690698153296
50996,48799.712423346406
50997,48707.77006065859
50998,52729.48759968558
50999,51234.22315784129
51000,39806.90426781068
51001,46586.483078505895
51002,42688.76139815774
51003,47719.356307601076
51004,48020.1268770701
51005,41021.91239439341
51006,43855.42746090574
51007,43914.807245677526
51008,57689.09340584827
51009,40946.41255432173
51010,39175.60574143951
51011,39177.7249652601
51012,39514.03688063934
51013,39259.92344050076
51014,48656.83095678401
51015,46703.10625269779
51016,46297.327563808285
51017,39175.60574143951
51018,48958.723098203845
51019,39390.914845396364
51020,49561.587502908485
51021,40035.34332548897
51022,39272.03079948931
51023,40816.79889278579
51024,39196.98744493983
51025,73967.00895770453
51026,54852.90832482362
51027,57073.603405377646
51028,64976.37427426519
51029,48861.72363958582
51030,39965.83311405505
51031,59696.18478667327
51032,40441.95192380207
51033,42696.65724644833
51034,51904.85533183816
51035,39806.01629229988
51036,40344.89075604261
51037,39300.33090107971
51038,39175.60574143951
51039,44239.34862258186
51040,44166.50980406923
51041,39175.60574143951
51042,44051.98164250303
51043,49019.356717538205
51044,46691.9540067444
51045,39176.16141559208
51046,40020.78852422685
51047,42952.958198838794
51048,87132.5606413745
51049,42291.535307244776
51050,40325.73495961261
51051,39583.394324946035
51052,55084.64310796821
51053,139927.7394371865
51054,41438.07637718972
51055,43051.199508121776
51056,40422.52501088288
51057,52523.60347394573
51058,42297.00433924573
51059,45031.432795648994
51060,41547.05589361263
51061,47296.32481675806
51062,41724.23266423361
51063,46675.10844300885
51064,41445.744070658315
51065,61808.86211847683
51066,47061.303703732454
51067,92715.08042475881
51068,45413.80634092643
51069,39301.52069924179
51070,67212.14875164184
51071,39395.34009002827
51072,54189.51523275662
51073,43518.48740719614
51074,46583.96418652419
51075,41047.36296945591
51076,69689.93073818683
51077,45670.10966352578
51078,54870.17994313841
51079,39179.21762343122
51080,41846.48400597077
51081,46979.62145590134
51082,50173.58288503272
51083,39182.40441287537
51084,85055.98410853068
51085,40621.88921149089
51086,39341.69819038166
51087,39597.0603401678
51088,41098.281291591156
51089,39175.60574143951
51090,39520.62998873557
51091,39211.277538869865
51092,44579.4652014329
51093,39175.60574143951
51094,42052.18591334505
51095,45470.01585821354
51096,39198.59911305119
51097,45523.60751480109
51098,48652.90445441409
51099,39175.60574143951
51100,39506.821337497946
51101,87706.07731591034
51102,40756.06048667059
51103,40433.19979968755
51104,49089.13098482913
51105,42852.45218954125
51106,47364.54733339368
51107,52754.80186209989
51108,39638.0700424524
51109,43111.0902561847
51110,43251.571079717534
51111,65349.89977569519
51112,47055.78129859487
51113,39601.62565782982
51114,39408.1295705345
51115,39175.60574143951
51116,104363.65552548767
51117,56044.3963329308
51118,46084.62782305446
51119,39362.92514064762
51120,39800.793999215784
51121,43188.18548051368
51122,52141.53813043464
51123,39175.60574143951
51124,50947.79291553101
51125,45687.36952366306
51126,49985.64150333117
51127,39175.60574143951
51128,67045.67978093818
51129,47912.4473347298
51130,41594.60950849206
51131,67828.15662514241
51132,40373.873703313264
51133,39226.17296683047
51134,67324.56155791167
51135,39175.60574143951
51136,64983.88740624601
51137,44020.62287586227
51138,73762.89278820537
51139,39530.228058947294
51140,39175.60574143951
51141,40802.45230907554
51142,39530.00413934669
51143,46465.08768707912
51144,59323.6221508554
51145,49285.20148174106
51146,57323.39749152695
51147,49973.60121111744
51148,47893.32294840484
51149,39179.23232471637
51150,39175.60574143951
51151,40790.66811186683
51152,52169.575544333624
51153,39566.72199843816
51154,39558.52557736901
51155,64526.19365260885
51156,42588.962021733954
51157,76476.64478246737
51158,43857.289573863214
51159,53638.0308443107
51160,39175.60574143951
51161,39363.6950556942
51162,50252.21992002918
51163,39175.60574143951
51164,39921.718669192356
51165,47484.90236876457
51166,40823.6133558552
51167,53370.66318535424
51168,43021.376247635664
51169,134570.75507613138
51170,42074.41850876864
51171,39732.04486808182
51172,39210.22247522976
51173,40141.28025054731
51174,78916.69570435584
51175,70266.78096836645
51176,52558.99030901661
51177,41970.40559314385
51178,47448.10430358962
51179,40388.21030849822
51180,46522.19420800958
51181,43977.06876312663
51182,39481.654371484736
51183,39175.60574143951
51184,39175.60574143951
51185,44586.16464178942
51186,39618.35098886504
51187,42324.438575036205
51188,47723.49240492034
51189,41695.46434036055
51190,55528.179088134726
51191,45377.02047677493
51192,39829.56433352637
51193,42474.4496732307
51194,52865.312126475226
51195,51101.60623398417
51196,74982.1568007204
51197,39845.423950541255
51198,55919.82080746859
51199,46287.321975683364
51200,39571.50069252066
51201,39374.96391307273
51202,52683.89859790378
51203,51681.77131705011
51204,40420.44997672041
51205,43095.48965352855
51206,39175.60574143951
51207,39539.16594576375
51208,39175.60574143951
51209,46583.13543762777
51210,39581.40101530946
51211,39333.591092254006
51212,39714.156781802856
51213,40084.33169413416
51214,44001.91317715327
51215,47718.88703331193
51216,45074.92134850838
51217,40789.73906710118
51218,47663.288839877896
51219,39748.46689299064
51220,39286.52637947225
51221,39409.691162549076
51222,45301.62242918615
51223,47311.75345416895
51224,57796.18475384194
51225,47356.2463066024
51226,39901.27054687917
51227,42358.25853323778
51228,56353.681413522194
51229,39175.60574143951
51230,39404.197854468766
51231,40741.40725762554
51232,40485.70281217918
51233,39959.027034020975
51234,51910.28558425589
51235,82943.93067405246
51236,46296.82446396182
51237,39175.60574143951
51238,43336.04705535642
51239,40207.49037158469
51240,39175.60574143951
51241,39851.120136516
51242,57004.74510340097
51243,39581.78052602354
51244,52733.75459568858
51245,44667.85726966696
51246,39175.60574143951
51247,54260.84546258626
51248,39175.60574143951
51249,44895.11026206488
51250,45943.2780599233
51251,42981.77408978442
51252,61499.66435232229
51253,47069.17113709519
51254,61143.9325839294
51255,41599.00770339777
51256,39226.214504551266
51257,41447.83510752865
51258,43321.75715169563
51259,46506.28753859139
51260,43566.37448862094
51261,39450.31742620805
51262,55757.888613684896
51263,39387.03205070579
51264,49140.6358293767
51265,46768.824482758886
51266,39963.12141612209
51267,48202.877004092596
51268,48032.50958915074
51269,42284.08932371471
51270,40545.994710909115
51271,39387.29366041895
51272,41082.01956983079
51273,45494.77062517346
